model,task,example_id,baseline_strategy,comparison_strategy,baseline_run_dir,comparison_run_dir,baseline_score_int,comparison_score_int,baseline_output,comparison_output,transition_label,gold,pred,run_dir
claude,arc,92,self_refine_draft,self_refine_final,run_20260315_043659,run_20260315_043659,1,1,D,D,correct_to_correct,D,D,run_20260315_043659
claude,arc,93,self_refine_draft,self_refine_final,run_20260315_043659,run_20260315_043659,1,1,A,A,correct_to_correct,A,A,run_20260315_043659
claude,arc,94,self_refine_draft,self_refine_final,run_20260315_043659,run_20260315_043659,1,1,B,B,correct_to_correct,B,B,run_20260315_043659
claude,arc,95,self_refine_draft,self_refine_final,run_20260315_043659,run_20260315_043659,1,1,C,C,correct_to_correct,C,C,run_20260315_043659
claude,arc,96,self_refine_draft,self_refine_final,run_20260315_043659,run_20260315_043659,1,1,C,C,correct_to_correct,C,C,run_20260315_043659
claude,arc,97,self_refine_draft,self_refine_final,run_20260315_043659,run_20260315_043659,0,1,**B**,B,incorrect_to_correct,B,B,run_20260315_043659
claude,arc,98,self_refine_draft,self_refine_final,run_20260315_043659,run_20260315_043659,0,1,**B**,B,incorrect_to_correct,B,B,run_20260315_043659
claude,arc,99,self_refine_draft,self_refine_final,run_20260315_043659,run_20260315_043659,1,1,B,B,correct_to_correct,B,B,run_20260315_043659
claude,gsm8k,0,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,16 - 3 - 4 = 9 eggs sold × $2 = **18**,18,incorrect_to_correct,18,18,run_20260311_220054
claude,gsm8k,1,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,1,1,3,3,correct_to_correct,3,3,run_20260311_220054
claude,gsm8k,10,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"First month: 60
Second month: 60 × 3 = 180
Third month: 180 × 0.70 = 126

Total: 60 + 180 + 126 = **366**",366,incorrect_to_correct,366,366,run_20260311_220054
claude,gsm8k,100,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"Let me calculate each friend's presses:

- Friend 1: 20 times
- Friend 2: 20 + (1/4 × 20) = 20 + 5 = 25 times
- Friend 4: 60 times
- Friend 3: 60 + 10 = 70 times

Total: 20 + 25 + 70 + 60 = **175**",175,incorrect_to_correct,175,175,run_20260311_220054
claude,gsm8k,101,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"Total pages = 4 + 20 + 7 + 8 = 39
Remaining = 39 - 15 = 24
Average = 24 / 4 = **6**",6,incorrect_to_correct,6,6,run_20260311_220054
claude,gsm8k,102,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"John drinks water with breakfast, lunch, dinner, and before bed = 4 glasses on weekdays.

Weekdays (5 days): 5 × 4 = 20 glasses

Weekends (2 days): He replaces dinner water with soda, so 3 glasses per day = 2 × 3 = 6 glasses

Total: 20 + 6 = **26**",26,incorrect_to_correct,26,26,run_20260311_220054
claude,gsm8k,103,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,1,1,140,140,correct_to_correct,140,140,run_20260311_220054
claude,gsm8k,104,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"Poppy places 1000/4 = 250 pieces. Remaining: 750. Mom places 750/3 = 250 pieces. Remaining: 500.

**500**",500,incorrect_to_correct,500,500,run_20260311_220054
claude,gsm8k,105,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,Amir eats 5 cookies. Cody eats 3 × 5 = 15 cookies. Together: 5 + 15 = **20**,20,incorrect_to_correct,20,20,run_20260311_220054
claude,gsm8k,106,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"I need to find the inner dimensions by subtracting the wall thickness.

Each wall is 1 inch thick, so I subtract 2 inches (both sides) from each dimension:
- Inner length: 5 - 2 = 3 inches
- Inner width: 6 - 2 = 4 inches
- Inner height: 4 - 2 = 2 inches

Inner volume of one box: 3 × 4 × 2 = 24 cubic inches

Total for 3 boxes: 24 × 3 = **72**",72,incorrect_to_correct,72,72,run_20260311_220054
claude,gsm8k,107,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"Let me calculate the total hours watched on other days:

- Monday: 1 hour
- Tuesday: 1 hour
- Thursday: 1.5 hours
- Friday: 2 hours

Total other days: 5.5 hours

Wednesday: 7 - 5.5 = 1.5 hours = 3 thirty-minute episodes

**3**",3,incorrect_to_correct,3,3,run_20260311_220054
claude,gsm8k,108,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"Let last year's cookies = x
This year's goal = 2x
Actually baked = 2x + 15
After dropping 5: 2x + 15 - 5 = 110
2x + 10 = 110
2x = 100
x = 50

**50**",50,incorrect_to_correct,50,50,run_20260311_220054
claude,gsm8k,109,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,**$28.00**,$28.00,incorrect_to_correct,28,28,run_20260311_220054
claude,gsm8k,11,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"3×68 + 2×80 + 6×55 = 204 + 160 + 330 = 694

**694**",694,incorrect_to_correct,694,694,run_20260311_220054
claude,gsm8k,110,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"Beatrice: 2 × 24 = 48
Marcell: 3 × 14 = 42
Average: (48 + 42) / 2 = 45

**45**",45,incorrect_to_correct,45,45,run_20260311_220054
claude,gsm8k,111,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"The shore was 64 seconds away, and she rows 20 feet in 16 seconds, so she rows 20/16 feet per second.

In 64 seconds: 64 × (20/16) = 64 × 1.25 = 80 feet.

Water taken on: 80 feet × (2 liters/10 feet) = 16 liters.

**16**",16,incorrect_to_correct,16,16,run_20260311_220054
claude,gsm8k,112,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,4 teachers × 2 lessons × 3 cleans = **24**,24,incorrect_to_correct,24,24,run_20260311_220054
claude,gsm8k,113,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,1,1,25,25,correct_to_correct,25,25,run_20260311_220054
claude,gsm8k,114,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"Brittany's phone holds 1800/6 = 300 photographs.
Birds in photo = 300/50 = 6.

**6**",**6**,incorrect_to_correct,6,6,run_20260311_220054
claude,gsm8k,115,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"Let me calculate:

Original costs:
- Ten 2x4x10 boards: 10 × $10 = $100
- Five 4x4x10 boards: 5 × $16 = $80
- Total cost: $180

Selling prices (50% higher):
- 2x4x10 boards: $10 × 1.5 = $15 each → 10 × $15 = $150
- 4x4x10 boards: $16 × 1.5 = $24 each → 5 × $24 = $120
- Total revenue: $270

Profit: $270 - $180 = **90**",90,incorrect_to_correct,90,90,run_20260311_220054
claude,gsm8k,116,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,1,1,42,42,correct_to_correct,42,42,run_20260311_220054
claude,gsm8k,117,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,2 × 3 × $60 = **$360**,360,incorrect_to_correct,360,360,run_20260311_220054
claude,gsm8k,118,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"The first day: 2 containers × 5 = 10 vehicles.

Remaining vehicles on second day: 30 - 10 = 20 vehicles.

Containers on second day: 20 ÷ 5 = **4**",4,incorrect_to_correct,4,4,run_20260311_220054
claude,gsm8k,119,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,0,"Let me work through this:

Adrien's salary four years ago: $40,000

Adrien's salary four years later: $40,000 × 1.40 = $56,000

Adrien's salary was 30% higher than Lylah's four years ago:
$40,000 = 1.30 × Lylah's salary
Lylah's salary = $40,000 / 1.30 = $30,769.23...

Wait, let me reconsider. Lylah's salary also increased. The problem says salaries increased simultaneously - I'll assume Lylah's salary also increased by 40%.

Lylah's salary four years ago = $40,000 / 1.30 = $30,769.23

Lylah's salary four years later = $30,769.23 × 1.40 = $43,076.92

Total = $56,000 + $43,076.92 = $99,076.92 ≈ **$99,077**","$99,077",incorrect_to_incorrect,95200,99077,run_20260311_220054
claude,gsm8k,12,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,0,"Let me calculate the net profit per year:
- Revenue: 7 × $1.5 = $10.50
- Cost: $3
- Net per year: $7.50

Years to recover $90: 90 / 7.50 = 12 years

**12**",12,incorrect_to_incorrect,13,12,run_20260311_220054
claude,gsm8k,120,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,1,1,240,240,correct_to_correct,240,240,run_20260311_220054
claude,gsm8k,121,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"Morisette: 5 apples + 8 oranges = 13
Kael: 10 apples + 4 oranges = 14

Total: 27",27,incorrect_to_correct,27,27,run_20260311_220054
claude,gsm8k,122,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"Monday: 8 hours
Tuesday & Wednesday: 8-2 = 6 hours each → 6×2 = 12 hours
Thursday-Sunday (4 days): 6+1 = 7 hours each → 7×4 = 28 hours

Total: 8 + 12 + 28 = **48**",48,incorrect_to_correct,48,48,run_20260311_220054
claude,gsm8k,123,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"Rosie runs 10 mph × 3 hours = 30 miles in the first 3 hours.
Remaining time: 7 - 3 = 4 hours at 5 mph = 20 miles.
Total: 30 + 20 = **50**",50,incorrect_to_correct,50,50,run_20260311_220054
claude,gsm8k,124,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,Jennie stamped 60/3 = 20 letters. So the original stamped pile had 30 - 20 = **10** letters.,10,incorrect_to_correct,10,10,run_20260311_220054
claude,gsm8k,125,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"Let x = spoons in Julia's package.

x + 5 - 3 = 12
x + 2 = 12
x = 10

**10**",10,incorrect_to_correct,10,10,run_20260311_220054
claude,gsm8k,126,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"Fish sausages = 38 + 6 = 44
Total = 38 + 44 = **82**",82,incorrect_to_correct,82,82,run_20260311_220054
claude,gsm8k,127,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"Lily: 50, Amy: 50 + 20 = 70. Together: 50 + 70 = **120**",120,incorrect_to_correct,120,120,run_20260311_220054
claude,gsm8k,128,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"Let me calculate:

- Pepper = $15
- Watermelon = 3 × $15 = $45
- Orange = $45 - $5 = $40

Total:
- 4 watermelons: 4 × $45 = $180
- 20 peppers: 20 × $15 = $300
- 10 oranges: 10 × $40 = $400

Total = $180 + $300 + $400 = **880**",880,incorrect_to_correct,880,880,run_20260311_220054
claude,gsm8k,129,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"I need to find the hospital's profit from patient visits.

**Total patient-hours per day:**
500 patients × 24 minutes = 12,000 minutes = 200 hours

**Hospital revenue (charging patients):**
200 hours × $200 = $40,000

**Hospital cost (paying doctors):**
200 hours × $150 = $30,000

**Profit:**
$40,000 - $30,000 = **$10,000**",10000,incorrect_to_correct,10000,10000,run_20260311_220054
claude,gsm8k,13,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"Let me work backwards or use algebra.

Let x = starting number

- Sold x/3 at green house → remaining: x - x/3 = 2x/3
- Sold 2 at red house → remaining: 2x/3 - 2
- Sold half of what was left at orange house → remaining: (2x/3 - 2)/2

Set equal to 5:
(2x/3 - 2)/2 = 5
2x/3 - 2 = 10
2x/3 = 12
x = 18

**18**",18,incorrect_to_correct,18,18,run_20260311_220054
claude,gsm8k,130,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"60 × (2/3) = 40, then 40 - 10 = **30**",30,incorrect_to_correct,30,30,run_20260311_220054
claude,gsm8k,131,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,500 + (500 - 60) = 500 + 440 = **940**,940,incorrect_to_correct,940,940,run_20260311_220054
claude,gsm8k,132,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"Total rides: (2 + 4) + (2 + 2) = 6 + 4 = 10 rides
Total tickets: 10 × 6 = **60**",60,incorrect_to_correct,60,60,run_20260311_220054
claude,gsm8k,133,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"Monday: 4 miles
Tuesday: 6 × 4 = 24 miles
Wednesday: 41 - 4 - 24 = **13**",13,incorrect_to_correct,13,13,run_20260311_220054
claude,gsm8k,134,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,1,1,720,720,correct_to_correct,720,720,run_20260311_220054
claude,gsm8k,135,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,Bobby has 3 × (20 - 5) - 5 = 3 × 15 - 5 = 45 - 5 = **40**,40,incorrect_to_correct,40,40,run_20260311_220054
claude,gsm8k,136,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,1,1,6,6,correct_to_correct,6,6,run_20260311_220054
claude,gsm8k,137,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"Let me calculate:

Subs: 2 × $7.50 = $15.00
Chips: 2 × $1.50 = $3.00
Cookies: 2 × $1.00 = $2.00
Subtotal: $20.00

Delivery fee (20%): $20.00 × 0.20 = $4.00

Total before tip: $24.00
Tip: $5.00

**$29.00**",$29.00,incorrect_to_correct,29,29,run_20260311_220054
claude,gsm8k,138,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"First test: 5 questions/hour × 8 hours = 40 questions completed, but the test only has 75 questions and he completes at 5/hour. He had 8 hours, so he could answer 40 questions, leaving 75 - 40 = 35 incomplete.

Wait, let me reconsider. At 5 questions per hour for 8 hours = 40 questions completed out of 75, so 35 incomplete.

Second test: 5 questions/hour × 6 hours = 30 questions completed out of 100, so 70 incomplete.

Total incomplete: 35 + 70 = **105**",105,incorrect_to_correct,105,105,run_20260311_220054
claude,gsm8k,139,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,4(12) + 22 = 48 + 22 = **70**,70,incorrect_to_correct,70,70,run_20260311_220054
claude,gsm8k,14,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"Contemporary: 20% of 20 = 4 students
Remaining: 16 students
Jazz: 25% of 16 = 4 students
Hip-hop: 16 - 4 = 12 students
Percentage: 12/20 × 100 = **60%**",60,incorrect_to_correct,60,60,run_20260311_220054
claude,gsm8k,140,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,20% (4 semi-automatic cars out of 20 total),20,incorrect_to_correct,20,20,run_20260311_220054
claude,gsm8k,141,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"Let queens = q, babies = 2q, workers = 4q

q + 2q + 4q = 700
7q = 700
q = 100

Workers = 4 × 100 = **400**",400,incorrect_to_correct,400,400,run_20260311_220054
claude,gsm8k,142,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,1,1,140,140,correct_to_correct,140,140,run_20260311_220054
claude,gsm8k,143,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"Food items: milk ($2) + eggs ($3) = $5
Non-food items: light bulbs ($3) + cups ($3) + roach traps ($4) = $10
Tax on non-food: $10 × 10% = $1

Total: $5 + $10 + $1 = **$16**",16,incorrect_to_correct,16,16,run_20260311_220054
claude,gsm8k,144,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"Total clients = 3 + 5 = 8

Expenses per client: 2 bottles × $2 + 1 pack × $5 = $4 + $5 = $9

Total expenses = 8 × $9 = $72

Profit = $92 - $72 = **20**",20,incorrect_to_correct,20,20,run_20260311_220054
claude,gsm8k,145,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,1,1,4000,4000,correct_to_correct,4000,4000,run_20260311_220054
claude,gsm8k,146,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,0,500 + 1500 + 125 = 2125,2125,incorrect_to_incorrect,2,2125,run_20260311_220054
claude,gsm8k,147,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"Let me work through this step by step.

First 6 hours: 30 bees leave.

Next 6 hours: 1/2 × 30 = 15 bees return.

Next 6 hours: 2 × 30 = 60 bees leave.

Last 6 hours: Every bee that left before that hadn't already returned comes back.

Bees that left: 30 (first period) + 60 (third period) = 90
Bees that returned: 15 (second period)

So bees still out = 90 - 15 = 75

**75**",75,incorrect_to_correct,75,75,run_20260311_220054
claude,gsm8k,148,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,1,1,30,30,correct_to_correct,30,30,run_20260311_220054
claude,gsm8k,149,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"Charlie = 12 = 3 × Dorothy → Dorothy = 4
James = 4 × Dorothy = 4 × 4 = **16**",16,incorrect_to_correct,16,16,run_20260311_220054
claude,gsm8k,15,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"Jewelry profit: $5,000 × 2.5% = $125

Electronic gadgets profit: $8,000 × 1.2% = $96

Maximum profit: **$125**",125,incorrect_to_correct,125,125,run_20260311_220054
claude,gsm8k,150,self_refine_draft,self_refine_final,run_20260311_220054,run_20260311_220054,0,1,"Steve: 3 miles = 15840 feet, time = 15840/440 = 36 minutes
Tim: 2 miles = 10560 feet, time = 10560/264 = 40 minutes

Difference: 40 - 36 = **4 minutes**",4,incorrect_to_correct,4,4,run_20260311_220054
